Running test workload 100 _1_0 try 1
CONTAINER ID,NAME,,,CPU %,  MEM USAGE / LIMIT, MEM %,  NET I/O,,,  BLOCK I/O,  PIDS
cf9492c8927c,secondary1,0.66%,  77.61MiB / 7.73GiB,0.98%,  1.83MB / 553kB, 0B / 5.41MB,69
8fef7395547f,secondary2,0.66%,  77.7MiB / 7.73GiB, 0.98%,  1.79MB / 551kB, 0B / 5.37MB,69
220160fff8e1,primary,,0.67%,  79.6MiB / 7.73GiB, 1.01%,  2.33MB / 5.01MB,0B / 3.33MB,71
5a054c53aef7,secondary3,0.68%,  77.74MiB / 7.73GiB,0.98%,  1.79MB / 554kB, 0B / 5.27MB,71
Running test workload 100 _50_50 try 1
CONTAINER ID,NAME,,,CPU %,  MEM USAGE / LIMIT, MEM %,  NET I/O,,,  BLOCK I/O,  PIDS
cf9492c8927c,secondary1,0.58%,  77.54MiB / 7.73GiB,0.98%,  1.98MB / 650kB, 0B / 5.69MB,67
8fef7395547f,secondary2,0.60%,  77.78MiB / 7.73GiB,0.98%,  1.94MB / 646kB, 0B / 5.63MB,67
220160fff8e1,primary,,0.70%,  81.09MiB / 7.73GiB,1.02%,  3.84MB / 5.52MB,0B / 3.49MB,70
5a054c53aef7,secondary3,0.78%,  77.72MiB / 7.73GiB,0.98%,  1.94MB / 647kB, 0B / 5.54MB,69
Running test workload 100 _10_90 try 1
CONTAINER ID,NAME,,,CPU %,  MEM USAGE / LIMIT, MEM %,  NET I/O,,, BLOCK I/O,  PIDS
cf9492c8927c,secondary1,0.54%,  77.63MiB / 7.73GiB,0.98%,  2.09MB / 718kB,0B / 8.54MB,66
8fef7395547f,secondary2,0.66%,  78.06MiB / 7.73GiB,0.99%,  2.05MB / 715kB,0B / 8.5MB, 65
220160fff8e1,primary,,0.71%,  82.98MiB / 7.73GiB,1.05%,  5.26MB / 5.8MB,0B / 6.3MB, 69
5a054c53aef7,secondary3,0.57%,  78.38MiB / 7.73GiB,0.99%,  2.04MB / 712kB,0B / 8.39MB,69
Running test workload 500 _1_0 try 1
CONTAINER ID,NAME,,,CPU %,  MEM USAGE / LIMIT, MEM %,  NET I/O,,,  BLOCK I/O,  PIDS
cf9492c8927c,secondary1,0.60%,  77.89MiB / 7.73GiB,0.98%,  2.14MB / 775kB, 0B / 8.64MB,66
8fef7395547f,secondary2,0.63%,  78.13MiB / 7.73GiB,0.99%,  2.1MB / 773kB,  0B / 8.6MB, 64
220160fff8e1,primary,,0.63%,  84.46MiB / 7.73GiB,1.07%,  6.65MB / 6.55MB,0B / 6.4MB, 68
5a054c53aef7,secondary3,0.69%,  78.89MiB / 7.73GiB,1.00%,  2.09MB / 768kB, 0B / 8.49MB,68
Running test workload 500 _50_50 try 1
CONTAINER ID,NAME,,,CPU %,  MEM USAGE / LIMIT, MEM %,  NET I/O,,,  BLOCK I/O,  PIDS
cf9492c8927c,secondary1,0.66%,  78.5MiB / 7.73GiB, 0.99%,  2.54MB / 944kB, 0B / 9.32MB,66
8fef7395547f,secondary2,0.61%,  78.69MiB / 7.73GiB,0.99%,  2.5MB / 948kB,  0B / 9.32MB,65
220160fff8e1,primary,,0.66%,  86.85MiB / 7.73GiB,1.10%,  8.68MB / 8.05MB,0B / 9.68MB,69
5a054c53aef7,secondary3,0.66%,  79.35MiB / 7.73GiB,1.00%,  2.49MB / 936kB, 0B / 9.2MB, 66
Running test workload 500 _10_90 try 1
CONTAINER ID,NAME,,,CPU %,  MEM USAGE / LIMIT, MEM %,  NET I/O,,,  BLOCK I/O,  PIDS
cf9492c8927c,secondary1,0.74%,  79.71MiB / 7.73GiB,1.01%,  2.89MB / 1.06MB,0B / 13.5MB,67
8fef7395547f,secondary2,0.65%,  80.18MiB / 7.73GiB,1.01%,  2.85MB / 1.07MB,0B / 13.5MB,66
220160fff8e1,primary,,0.74%,  89.66MiB / 7.73GiB,1.13%,  10.7MB / 9.13MB,0B / 10.1MB,69
5a054c53aef7,secondary3,0.64%,  80.69MiB / 7.73GiB,1.02%,  2.83MB / 1.05MB,0B / 13.3MB,67
Running test workload 1000 _1_0 try 1
CONTAINER ID,NAME,,,CPU %,  MEM USAGE / LIMIT, MEM %,  NET I/O,,,  BLOCK I/O,  PIDS
cf9492c8927c,secondary1,1.03%,  81.77MiB / 7.73GiB,1.03%,  2.95MB / 1.13MB,0B / 13.7MB,75
8fef7395547f,secondary2,1.01%,  82.2MiB / 7.73GiB, 1.04%,  2.92MB / 1.14MB,0B / 13.7MB,75
220160fff8e1,primary,,1.15%,  92.9MiB / 7.73GiB, 1.17%,  12.2MB / 10.5MB,0B / 13.9MB,77
5a054c53aef7,secondary3,0.76%,  82.55MiB / 7.73GiB,1.04%,  2.89MB / 1.12MB,0B / 13.5MB,76
Running test workload 1000 _50_50 try 1
CONTAINER ID,NAME,,,CPU %,  MEM USAGE / LIMIT, MEM %,  NET I/O,,,  BLOCK I/O,  PIDS
cf9492c8927c,secondary1,0.70%,  81.86MiB / 7.73GiB,1.03%,  3.01MB / 1.2MB, 0B / 17.8MB,74
8fef7395547f,secondary2,0.78%,  82.54MiB / 7.73GiB,1.04%,  2.98MB / 1.21MB,0B / 17.8MB,74
220160fff8e1,primary,,0.75%,  94.79MiB / 7.73GiB,1.20%,  14.1MB / 11.4MB,0B / 14MB,  77
5a054c53aef7,secondary3,0.75%,  82.71MiB / 7.73GiB,1.04%,  2.95MB / 1.18MB,0B / 17.6MB,75
Running test workload 1000 _10_90 try 1
CONTAINER ID,NAME,,,CPU %,  MEM USAGE / LIMIT, MEM %,  NET I/O,,,  BLOCK I/O,  PIDS
cf9492c8927c,secondary1,0.93%,  83.45MiB / 7.73GiB,1.05%,  3.82MB / 1.41MB,0B / 19MB,  75
8fef7395547f,secondary2,0.74%,  84MiB / 7.73GiB,,1.06%,  3.79MB / 1.44MB,0B / 19.1MB,74
220160fff8e1,primary,,0.86%,  98.68MiB / 7.73GiB,1.25%,  17.1MB / 13.8MB,0B / 14.9MB,76
5a054c53aef7,secondary3,0.76%,  84.27MiB / 7.73GiB,1.06%,  3.73MB / 1.4MB, 0B / 18.8MB,75
Running test workload 100 _1_0 try 2
CONTAINER ID,NAME,,,CPU %,  MEM USAGE / LIMIT, MEM %,  NET I/O,,,  BLOCK I/O,  PIDS
cf9492c8927c,secondary1,0.63%,  84.03MiB / 7.73GiB,1.06%,  3.87MB / 1.48MB,0B / 24.9MB,75
8fef7395547f,secondary2,0.57%,  84.84MiB / 7.73GiB,1.07%,  3.85MB / 1.5MB, 0B / 25MB,  75
220160fff8e1,primary,,0.78%,  100.6MiB / 7.73GiB,1.27%,  18.4MB / 14.1MB,0B / 18.9MB,76
5a054c53aef7,secondary3,0.60%,  84.95MiB / 7.73GiB,1.07%,  3.79MB / 1.47MB,0B / 24.7MB,75
Running test workload 100 _50_50 try 2
CONTAINER ID,NAME,,,CPU %,  MEM USAGE / LIMIT, MEM %,  NET I/O,,,  BLOCK I/O,  PIDS
cf9492c8927c,secondary1,0.99%,  83.98MiB / 7.73GiB,1.06%,  3.93MB / 1.54MB,0B / 25MB,  74
8fef7395547f,secondary2,1.08%,  84.77MiB / 7.73GiB,1.07%,  3.9MB / 1.57MB, 0B / 25.1MB,73
220160fff8e1,primary,,0.95%,  102.9MiB / 7.73GiB,1.30%,  19.8MB / 14.2MB,0B / 19MB,  77
5a054c53aef7,secondary3,1.05%,  84.92MiB / 7.73GiB,1.07%,  3.84MB / 1.53MB,0B / 24.8MB,74
Running test workload 100 _10_90 try 2
CONTAINER ID,NAME,,,CPU %,  MEM USAGE / LIMIT, MEM %,  NET I/O,,,  BLOCK I/O,  PIDS
cf9492c8927c,secondary1,0.98%,  84.34MiB / 7.73GiB,1.07%,  3.98MB / 1.61MB,0B / 27.8MB,73
8fef7395547f,secondary2,0.92%,  85.19MiB / 7.73GiB,1.08%,  3.96MB / 1.63MB,0B / 27.8MB,73
220160fff8e1,primary,,0.89%,  105.2MiB / 7.73GiB,1.33%,  21.2MB / 14.4MB,0B / 22.5MB,77
5a054c53aef7,secondary3,0.95%,  85.14MiB / 7.73GiB,1.08%,  3.9MB / 1.6MB,  0B / 27.6MB,73
Running test workload 500 _1_0 try 2
CONTAINER ID,NAME,,,CPU %,  MEM USAGE / LIMIT, MEM %,  NET I/O,,,  BLOCK I/O,  PIDS
cf9492c8927c,secondary1,0.64%,  84.3MiB / 7.73GiB, 1.07%,  4.03MB / 1.67MB,0B / 27.8MB,72
8fef7395547f,secondary2,0.66%,  85.2MiB / 7.73GiB, 1.08%,  4.01MB / 1.69MB,0B / 27.9MB,72
220160fff8e1,primary,,0.80%,  105.9MiB / 7.73GiB,1.34%,  22.6MB / 15.1MB,0B / 22.5MB,77
5a054c53aef7,secondary3,1.39%,  85.1MiB / 7.73GiB, 1.08%,  3.95MB / 1.66MB,0B / 27.6MB,72
Running test workload 500 _50_50 try 2
CONTAINER ID,NAME,,,CPU %,  MEM USAGE / LIMIT, MEM %,  NET I/O,,,  BLOCK I/O,  PIDS
cf9492c8927c,secondary1,0.65%,  84.14MiB / 7.73GiB,1.06%,  4.09MB / 1.73MB,0B / 27.9MB,72
8fef7395547f,secondary2,0.85%,  85.24MiB / 7.73GiB,1.08%,  4.07MB / 1.76MB,0B / 28MB,  71
220160fff8e1,primary,,0.64%,  106.7MiB / 7.73GiB,1.35%,  24.3MB / 15.6MB,0B / 25.7MB,76
5a054c53aef7,secondary3,0.75%,  85.1MiB / 7.73GiB, 1.08%,  4MB / 1.72MB,,0B / 27.7MB,72
Running test workload 500 _10_90 try 2
CONTAINER ID,NAME,,,CPU %,  MEM USAGE / LIMIT, MEM %,  NET I/O,,,  BLOCK I/O,  PIDS
cf9492c8927c,secondary1,0.54%,  84.36MiB / 7.73GiB,1.07%,  4.14MB / 1.79MB,0B / 30.4MB,71
8fef7395547f,secondary2,1.30%,  85.22MiB / 7.73GiB,1.08%,  4.12MB / 1.82MB,0B / 30.4MB,71
220160fff8e1,primary,,0.57%,  106.7MiB / 7.73GiB,1.35%,  26.2MB / 15.7MB,0B / 25.8MB,76
5a054c53aef7,secondary3,0.70%,  85.16MiB / 7.73GiB,1.08%,  4.06MB / 1.78MB,0B / 30.1MB,72
Running test workload 1000 _1_0 try 2
CONTAINER ID,NAME,,,CPU %,  MEM USAGE / LIMIT, MEM %,  NET I/O,,,  BLOCK I/O,  PIDS
cf9492c8927c,secondary1,0.93%,  84.45MiB / 7.73GiB,1.07%,  4.19MB / 1.86MB,0B / 30.5MB,70
